ObjectID,IncidentNum,BlockAddress,CMID,CMAgency,Date,Type,Status,Score,Side,full_address,latitude,longitude
1137665,241107-0582,940800 BLOCK MOLOALO ST,Honolulu_PD_HI_7506403,"Honolulu PD, HI",11/07/2024 09:25:11 AM,THEFT/LARCENY,M,100,L,"940800 BLOCK MOLOALO ST Honolulu, HI",NA,NA
1137666,241107-1055,4200 BLOCK WAIALAE AVE,Honolulu_PD_HI_7507239,"Honolulu PD, HI",11/07/2024 01:51:29 PM,THEFT/LARCENY,M,100,R,"4200 BLOCK WAIALAE AVE Honolulu, HI",NA,NA
1137669,241107-1931,200 BLOCK KAPAHULU AVE,Honolulu_PD_HI_7508658,"Honolulu PD, HI",11/07/2024 11:26:59 PM,THEFT/LARCENY,M,100,L,"200 BLOCK KAPAHULU AVE Honolulu, HI",NA,NA
1137745,241107-1838,400 BLOCK KAM HWY,Honolulu_PD_HI_7508500,"Honolulu PD, HI",11/07/2024 10:18:20 PM,DUI,M,100,L,"400 BLOCK KAM HWY Honolulu, HI",NA,NA
1137746,241108-0075,1300 BLOCK KINAU ST,Honolulu_PD_HI_7508868,"Honolulu PD, HI",11/08/2024 01:25:17 AM,ASSAULT,M,100,L,"1300 BLOCK KINAU ST Honolulu, HI",NA,NA
1137747,241108-0150,921100 BLOCK MAKAKILO DR,Honolulu_PD_HI_7509000,"Honolulu PD, HI",11/08/2024 03:01:07 AM,ASSAULT,M,100,L,"921100 BLOCK MAKAKILO DR Honolulu, HI",NA,NA
1137748,241108-0304,450400 BLOCK HIIPOI ST,Honolulu_PD_HI_7509304,"Honolulu PD, HI",11/08/2024 06:42:47 AM,MOTOR VEHICLE THEFT,M,100,R,"450400 BLOCK HIIPOI ST Honolulu, HI",NA,NA
1137749,241108-0364,610000 BLOCK KAM HWY,Honolulu_PD_HI_7509418,"Honolulu PD, HI",11/08/2024 07:37:13 AM,VANDALISM,M,100,R,"610000 BLOCK KAM HWY Honolulu, HI",NA,NA
1137750,241108-0567,2500 BLOCK LEMON RD,Honolulu_PD_HI_7509771,"Honolulu PD, HI",11/08/2024 09:46:23 AM,MOTOR VEHICLE THEFT,M,100,L,"2500 BLOCK LEMON RD Honolulu, HI",NA,NA
1137751,241108-0984,1400 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7510457,"Honolulu PD, HI",11/08/2024 02:16:03 PM,THEFT/LARCENY,M,87,L,"1400 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1137752,241108-1229,980200 BLOCK KAONOHI ST,Honolulu_PD_HI_7510872,"Honolulu PD, HI",11/08/2024 04:16:13 PM,THEFT/LARCENY,T,100,R,"980200 BLOCK KAONOHI ST Honolulu, HI",NA,NA
1137753,241108-1542,300 BLOCK HAHANI ST,Honolulu_PD_HI_7511407,"Honolulu PD, HI",11/08/2024 07:26:08 PM,VEHICLE BREAK-IN/THEFT,M,100,L,"300 BLOCK HAHANI ST Honolulu, HI",21.3921653,-157.7408195
1137754,241108-1555,1000 BLOCK S KING ST,Honolulu_PD_HI_7511426,"Honolulu PD, HI",11/08/2024 07:34:13 PM,THEFT/LARCENY,M,100,L,"1000 BLOCK S KING ST Honolulu, HI",NA,NA
1137755,241108-1594,1100 BLOCK MAKAALA ST,Honolulu_PD_HI_7511508,"Honolulu PD, HI",11/08/2024 07:53:23 PM,THEFT/LARCENY,M,100,L,"1100 BLOCK MAKAALA ST Honolulu, HI",NA,NA
1137756,241108-1770,2000 BLOCK CITRON ST,Honolulu_PD_HI_7511793,"Honolulu PD, HI",11/08/2024 09:55:05 PM,MOTOR VEHICLE THEFT,M,100,R,"2000 BLOCK CITRON ST Honolulu, HI",NA,NA
1137768,241108-0357,940100 BLOCK ANANIA DR,Honolulu_PD_HI_7509407,"Honolulu PD, HI",11/08/2024 07:28:03 AM,THEFT/LARCENY,M,100,L,"940100 BLOCK ANANIA DR Honolulu, HI",NA,NA
1137769,241108-0395,1700 BLOCK YOUNG ST,Honolulu_PD_HI_7509475,"Honolulu PD, HI",11/08/2024 07:58:19 AM,VANDALISM,M,100,L,"1700 BLOCK YOUNG ST Honolulu, HI",NA,NA
1137770,241108-0507,900 BLOCK RIVER ST,Honolulu_PD_HI_7509664,"Honolulu PD, HI",11/08/2024 09:02:51 AM,VANDALISM,M,100,R,"900 BLOCK RIVER ST Honolulu, HI",NA,NA
1137771,241108-0549,900 BLOCK PUUHALE RD,Honolulu_PD_HI_7509750,"Honolulu PD, HI",11/08/2024 09:39:40 AM,THEFT/LARCENY,M,100,L,"900 BLOCK PUUHALE RD Honolulu, HI",NA,NA
1137772,241108-0723,300 BLOCK KEAHOLE ST,Honolulu_PD_HI_7510050,"Honolulu PD, HI",11/08/2024 11:36:44 AM,FRAUD,M,100,R,"300 BLOCK KEAHOLE ST Honolulu, HI",21.285976,-157.7074145
1137773,241108-0741,940200 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7510082,"Honolulu PD, HI",11/08/2024 11:49:03 AM,BURGLARY,M,100,R,"940200 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1137774,241108-0905,400 BLOCK KEAWE ST,Honolulu_PD_HI_7510318,"Honolulu PD, HI",11/08/2024 01:26:20 PM,ASSAULT,M,100,L,"400 BLOCK KEAWE ST Honolulu, HI",21.30006,-157.8600108
1137775,241108-1007,1500 BLOCK RYCROFT ST,Honolulu_PD_HI_7510500,"Honolulu PD, HI",11/08/2024 02:29:17 PM,VEHICLE BREAK-IN/THEFT,M,100,R,"1500 BLOCK RYCROFT ST Honolulu, HI",NA,NA
1137776,241108-1183,1400 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7510793,"Honolulu PD, HI",11/08/2024 03:52:03 PM,THEFT/LARCENY,M,87,L,"1400 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1137777,241108-1310,2600 BLOCK MAUNAWAI PL,Honolulu_PD_HI_7510993,"Honolulu PD, HI",11/08/2024 04:57:38 PM,MOTOR VEHICLE THEFT,M,100,R,"2600 BLOCK MAUNAWAI PL Honolulu, HI",NA,NA
1137778,241108-1724,MAHUKONA ST / KONA ST,Honolulu_PD_HI_7511729,"Honolulu PD, HI",11/08/2024 09:25:11 PM,VEHICLE BREAK-IN/THEFT,U,0,NA,"MAHUKONA ST / KONA ST Honolulu, HI",NA,NA
1137791,241108-0047,ULUNIU ST / ONEAWA ST,Honolulu_PD_HI_7508827,"Honolulu PD, HI",11/08/2024 12:49:56 AM,DUI,U,0,NA,"ULUNIU ST / ONEAWA ST Honolulu, HI",NA,NA
1137792,241108-0153,940300 BLOCK HOKUAHIAHI ST,Honolulu_PD_HI_7509010,"Honolulu PD, HI",11/08/2024 03:10:33 AM,VANDALISM,M,100,R,"940300 BLOCK HOKUAHIAHI ST Honolulu, HI",NA,NA
1137793,241108-0283,1400 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7509278,"Honolulu PD, HI",11/08/2024 06:36:21 AM,ASSAULT,M,87,L,"1400 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1137794,241108-0576,911100 BLOCK NAMAHOE ST,Honolulu_PD_HI_7509793,"Honolulu PD, HI",11/08/2024 09:55:46 AM,ROBBERY,M,100,L,"911100 BLOCK NAMAHOE ST Honolulu, HI",NA,NA
1137795,241108-0703,915300 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_7510027,"Honolulu PD, HI",11/08/2024 11:27:04 AM,ASSAULT,M,100,R,"915300 BLOCK KAPOLEI PKWY Honolulu, HI",NA,NA
1137796,241108-0707,1300 BLOCK YOUNG ST,Honolulu_PD_HI_7510029,"Honolulu PD, HI",11/08/2024 11:28:25 AM,ASSAULT,M,100,L,"1300 BLOCK YOUNG ST Honolulu, HI",NA,NA
1137797,241108-0915,990900 BLOCK IWAENA ST,Honolulu_PD_HI_7510331,"Honolulu PD, HI",11/08/2024 01:32:10 PM,VANDALISM,M,100,L,"990900 BLOCK IWAENA ST Honolulu, HI",NA,NA
1137814,241108-0695,KUHIO AVE / ULUNIU AVE,Honolulu_PD_HI_7510016,"Honolulu PD, HI",11/08/2024 11:19:51 AM,THEFT/LARCENY,U,0,NA,"KUHIO AVE / ULUNIU AVE Honolulu, HI",NA,NA
1137815,241108-0809,3100 BLOCK WAIALAE AVE,Honolulu_PD_HI_7510191,"Honolulu PD, HI",11/08/2024 12:32:35 PM,DRUGS/ALCOHOL VIOLATIONS,M,100,L,"3100 BLOCK WAIALAE AVE Honolulu, HI",NA,NA
1137816,241108-0822,200 BLOCK LEWERS ST,Honolulu_PD_HI_7510209,"Honolulu PD, HI",11/08/2024 12:38:55 PM,THEFT/LARCENY,M,100,L,"200 BLOCK LEWERS ST Honolulu, HI",NA,NA
1137817,241108-0844,100 BLOCK NAWILIWILI ST,Honolulu_PD_HI_7510241,"Honolulu PD, HI",11/08/2024 12:47:59 PM,FRAUD,M,100,R,"100 BLOCK NAWILIWILI ST Honolulu, HI",NA,NA
1137818,241108-0851,500 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7510252,"Honolulu PD, HI",11/08/2024 12:51:19 PM,ASSAULT,M,100,R,"500 BLOCK FARRINGTON HWY Honolulu, HI",21.3955661,-157.9796804
1137819,241108-1148,HOLLINGER ST / KANAINA AVE,Honolulu_PD_HI_7510752,"Honolulu PD, HI",11/08/2024 03:39:14 PM,VANDALISM,U,0,NA,"HOLLINGER ST / KANAINA AVE Honolulu, HI",NA,NA
1137820,241108-1187,1400 BLOCK KOKEA ST,Honolulu_PD_HI_7510802,"Honolulu PD, HI",11/08/2024 03:53:43 PM,THEFT/LARCENY,M,100,R,"1400 BLOCK KOKEA ST Honolulu, HI",NA,NA
1137821,241108-1298,100 BLOCK N HOTEL ST,Honolulu_PD_HI_7510984,"Honolulu PD, HI",11/08/2024 04:54:22 PM,ASSAULT,M,100,R,"100 BLOCK N HOTEL ST Honolulu, HI",NA,NA
1137822,241108-1380,2600 BLOCK DOLE ST,Honolulu_PD_HI_7511113,"Honolulu PD, HI",11/08/2024 05:39:58 PM,THEFT/LARCENY,M,100,R,"2600 BLOCK DOLE ST Honolulu, HI",NA,NA
1137823,241108-1644,1400 BLOCK S KING ST,Honolulu_PD_HI_7511595,"Honolulu PD, HI",11/08/2024 08:26:22 PM,DUI,M,100,R,"1400 BLOCK S KING ST Honolulu, HI",NA,NA
1137824,241108-1906,450100 BLOCK WAIKAPOKI RD,Honolulu_PD_HI_7512020,"Honolulu PD, HI",11/08/2024 10:53:22 PM,ASSAULT,M,100,R,"450100 BLOCK WAIKAPOKI RD Honolulu, HI",NA,NA
1137837,241107-1880,KALANIANAOLE HWY / KAILUA RD,Honolulu_PD_HI_7508588,"Honolulu PD, HI",11/07/2024 10:47:04 PM,DUI,U,0,NA,"KALANIANAOLE HWY / KAILUA RD Honolulu, HI",21.38168,-157.7551683
1137838,241107-1920,000 BLOCK HOOLAI ST,Honolulu_PD_HI_7508645,"Honolulu PD, HI",11/07/2024 11:19:25 PM,DUI,M,100,R,"000 BLOCK HOOLAI ST Honolulu, HI",NA,NA
1137839,241108-0202,SMITH ST / N KING ST,Honolulu_PD_HI_7509113,"Honolulu PD, HI",11/08/2024 04:50:00 AM,THEFT/LARCENY,U,0,NA,"SMITH ST / N KING ST Honolulu, HI",NA,NA
1137840,241108-0820,2500 BLOCK LA I RD,Honolulu_PD_HI_7510185,"Honolulu PD, HI",11/08/2024 12:30:41 PM,MOTOR VEHICLE THEFT,M,100,L,"2500 BLOCK LA I RD Honolulu, HI",NA,NA
1137841,241108-0849,KEONEULA BLVD / FORT WEAVER RD,Honolulu_PD_HI_7510251,"Honolulu PD, HI",11/08/2024 12:50:44 PM,VANDALISM,U,0,NA,"KEONEULA BLVD / FORT WEAVER RD Honolulu, HI",21.3225594,-158.0172953
1137842,241108-0926,1300 BLOCK PALAMA ST,Honolulu_PD_HI_7510351,"Honolulu PD, HI",11/08/2024 01:38:14 PM,THEFT/LARCENY,M,100,R,"1300 BLOCK PALAMA ST Honolulu, HI",NA,NA
1137843,241108-1017,2900 BLOCK HARDING AVE,Honolulu_PD_HI_7510519,"Honolulu PD, HI",11/08/2024 02:33:11 PM,THEFT/LARCENY,M,100,R,"2900 BLOCK HARDING AVE Honolulu, HI",NA,NA
1137844,241108-1351,1900 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7511051,"Honolulu PD, HI",11/08/2024 05:20:45 PM,THEFT/LARCENY,M,87,L,"1900 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1137845,241108-1559,300 BLOCK S KING ST,Honolulu_PD_HI_7511430,"Honolulu PD, HI",11/08/2024 07:35:46 PM,VEHICLE BREAK-IN/THEFT,M,100,L,"300 BLOCK S KING ST Honolulu, HI",21.3098526,-157.8625206
1137860,241107-0573,940300 BLOCK MEKEAUPEA PL,Honolulu_PD_HI_7506391,"Honolulu PD, HI",11/07/2024 09:21:24 AM,THEFT/LARCENY,M,100,L,"940300 BLOCK MEKEAUPEA PL Honolulu, HI",NA,NA
1137861,241108-0388,910000 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7509465,"Honolulu PD, HI",11/08/2024 07:50:08 AM,VANDALISM,U,0,NA,"910000 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1137862,241108-0716,850600 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7510042,"Honolulu PD, HI",11/08/2024 11:34:15 AM,THEFT/LARCENY,M,100,R,"850600 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1137863,241108-0991,4600 BLOCK KALANIANAOLE HWY,Honolulu_PD_HI_7510474,"Honolulu PD, HI",11/08/2024 02:19:33 PM,ASSAULT,M,100,L,"4600 BLOCK KALANIANAOLE HWY Honolulu, HI",NA,NA
1137883,241107-1722,1400 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7508292,"Honolulu PD, HI",11/07/2024 08:47:32 PM,MOTOR VEHICLE THEFT,M,87,L,"1400 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1137884,241108-0297,3500 BLOCK DIAMOND HEAD RD,Honolulu_PD_HI_7509309,"Honolulu PD, HI",11/08/2024 06:45:37 AM,VANDALISM,M,96,R,"3500 BLOCK DIAMOND HEAD RD Honolulu, HI",NA,NA
1137885,241108-0469,000 BLOCK KANEOHE BAY DR,Honolulu_PD_HI_7509594,"Honolulu PD, HI",11/08/2024 08:48:32 AM,DRUGS/ALCOHOL VIOLATIONS,M,100,R,"000 BLOCK KANEOHE BAY DR Honolulu, HI",NA,NA
1137886,241108-1579,450400 BLOCK KANEOHE BAY DR,Honolulu_PD_HI_7511483,"Honolulu PD, HI",11/08/2024 07:45:29 PM,ASSAULT,M,100,L,"450400 BLOCK KANEOHE BAY DR Honolulu, HI",NA,NA
1137906,241108-0511,1000 BLOCK FORT ST MALL,Honolulu_PD_HI_7509688,"Honolulu PD, HI",11/08/2024 09:10:57 AM,VANDALISM,M,100,L,"1000 BLOCK FORT ST MALL Honolulu, HI",NA,NA
1137907,241108-0995,300 BLOCK RODGERS BLVD,Honolulu_PD_HI_7510470,"Honolulu PD, HI",11/08/2024 02:18:23 PM,MOTOR VEHICLE THEFT,M,100,L,"300 BLOCK RODGERS BLVD Honolulu, HI",21.3326968,-157.9198491
1137908,241108-1094,1300 BLOCK MATLOCK AVE,Honolulu_PD_HI_7510655,"Honolulu PD, HI",11/08/2024 03:09:41 PM,VANDALISM,M,100,L,"1300 BLOCK MATLOCK AVE Honolulu, HI",NA,NA
1137909,241108-1282,700 BLOCK KEEAUMOKU ST,Honolulu_PD_HI_7510955,"Honolulu PD, HI",11/08/2024 04:45:34 PM,THEFT/LARCENY,M,100,L,"700 BLOCK KEEAUMOKU ST Honolulu, HI",NA,NA
1137910,241108-1341,FARRINGTON HWY / MAHINAAI ST,Honolulu_PD_HI_7511042,"Honolulu PD, HI",11/08/2024 05:14:24 PM,VEHICLE BREAK-IN/THEFT,U,0,NA,"FARRINGTON HWY / MAHINAAI ST Honolulu, HI",NA,NA
1137911,241108-1446,100 BLOCK KAIULANI AVE,Honolulu_PD_HI_7511224,"Honolulu PD, HI",11/08/2024 06:23:42 PM,THEFT/LARCENY,M,100,L,"100 BLOCK KAIULANI AVE Honolulu, HI",NA,NA
1137912,241108-1600,000 BLOCK,Honolulu_PD_HI_7511523,"Honolulu PD, HI",11/08/2024 07:59:50 PM,ASSAULT,U,0,NA,"000 BLOCK Honolulu, HI",NA,NA
1137913,241108-1657,1000 BLOCK S KING ST,Honolulu_PD_HI_7511624,"Honolulu PD, HI",11/08/2024 08:34:59 PM,THEFT/LARCENY,M,100,L,"1000 BLOCK S KING ST Honolulu, HI",NA,NA
1137949,241108-0614,1600 BLOCK KALAKAUA AVE,Honolulu_PD_HI_7509875,"Honolulu PD, HI",11/08/2024 10:24:56 AM,THEFT/LARCENY,M,79,L,"1600 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1137950,241108-0951,1000 BLOCK AOLOA PL,Honolulu_PD_HI_7510393,"Honolulu PD, HI",11/08/2024 01:55:57 PM,THEFT/LARCENY,M,100,L,"1000 BLOCK AOLOA PL Honolulu, HI",NA,NA
1137972,241108-0698,100 BLOCK KAPAHULU AVE,Honolulu_PD_HI_7510021,"Honolulu PD, HI",11/08/2024 11:22:57 AM,THEFT/LARCENY,M,100,L,"100 BLOCK KAPAHULU AVE Honolulu, HI",NA,NA
1138159,241108-0181,KALAKAUA AVE / KAPIOLANI BLVD,Honolulu_PD_HI_7509065,"Honolulu PD, HI",11/08/2024 04:04:17 AM,DUI,U,0,NA,"KALAKAUA AVE / KAPIOLANI BLVD Honolulu, HI",21.2913401,-157.8359749
1138176,241108-0014,SMITH ST / N NIMITZ HWY,Honolulu_PD_HI_7508756,"Honolulu PD, HI",11/08/2024 12:12:14 AM,DRUGS/ALCOHOL VIOLATIONS,U,0,NA,"SMITH ST / N NIMITZ HWY Honolulu, HI",NA,NA
1138177,241108-0447,2300 BLOCK KUHIO AVE,Honolulu_PD_HI_7509549,"Honolulu PD, HI",11/08/2024 08:35:11 AM,THEFT/LARCENY,M,100,L,"2300 BLOCK KUHIO AVE Honolulu, HI",NA,NA
1138178,241108-0513,400 BLOCK ONEAWA ST,Honolulu_PD_HI_7509692,"Honolulu PD, HI",11/08/2024 09:12:40 AM,FRAUD,M,100,L,"400 BLOCK ONEAWA ST Honolulu, HI",21.4088398,-157.7538297
1138179,241108-1089,1200 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7510651,"Honolulu PD, HI",11/08/2024 03:06:35 PM,DRUGS/ALCOHOL VIOLATIONS,M,87,R,"1200 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1138180,241108-1719,980000 BLOCK PUAILIMA PL,Honolulu_PD_HI_7511721,"Honolulu PD, HI",11/08/2024 09:19:27 PM,BURGLARY,M,100,L,"980000 BLOCK PUAILIMA PL Honolulu, HI",NA,NA
1138197,241108-0615,460400 BLOCK KAHUHIPA ST,Honolulu_PD_HI_7509861,"Honolulu PD, HI",11/08/2024 10:20:49 AM,MOTOR VEHICLE THEFT,M,100,R,"460400 BLOCK KAHUHIPA ST Honolulu, HI",NA,NA
1138198,241108-0729,ALA MOANA BLVD / ATKINSON DR,Honolulu_PD_HI_7510061,"Honolulu PD, HI",11/08/2024 11:41:17 AM,ASSAULT,U,0,NA,"ALA MOANA BLVD / ATKINSON DR Honolulu, HI",21.2885779,-157.840358
1138222,241107-1906,1700 BLOCK KEEAUMOKU ST,Honolulu_PD_HI_7508624,"Honolulu PD, HI",11/07/2024 11:08:44 PM,DUI,M,100,L,"1700 BLOCK KEEAUMOKU ST Honolulu, HI",NA,NA
1138223,241108-0223,800 BLOCK S BERETANIA ST,Honolulu_PD_HI_7509162,"Honolulu PD, HI",11/08/2024 05:32:58 AM,SEX CRIMES,M,100,R,"800 BLOCK S BERETANIA ST Honolulu, HI",NA,NA
1138224,241108-0370,200 BLOCK PUUHUE PL,Honolulu_PD_HI_7509426,"Honolulu PD, HI",11/08/2024 07:38:52 AM,WEAPONS,M,100,L,"200 BLOCK PUUHUE PL Honolulu, HI",NA,NA
1138225,241108-0733,660200 BLOCK HALEIWA RD,Honolulu_PD_HI_7510064,"Honolulu PD, HI",11/08/2024 11:44:11 AM,BURGLARY,M,100,L,"660200 BLOCK HALEIWA RD Honolulu, HI",NA,NA
1138226,241108-1541,941100 BLOCK KA UKA BLVD,Honolulu_PD_HI_7511398,"Honolulu PD, HI",11/08/2024 07:24:43 PM,BURGLARY,M,100,L,"941100 BLOCK KA UKA BLVD Honolulu, HI",NA,NA
1138230,241108-0865,2800 BLOCK KALAKAUA AVE,Honolulu_PD_HI_7510267,"Honolulu PD, HI",11/08/2024 01:00:21 PM,THEFT/LARCENY,M,100,R,"2800 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1138231,241108-1413,1400 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7511169,"Honolulu PD, HI",11/08/2024 06:04:21 PM,THEFT/LARCENY,M,87,L,"1400 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1138254,241115-0293,000 BLOCK LAKEVIEW CIR,Honolulu_PD_HI_7531533,"Honolulu PD, HI",11/15/2024 05:35:08 AM,WEAPONS,M,100,R,"000 BLOCK LAKEVIEW CIR Honolulu, HI",NA,NA
1138278,241115-0297,800 BLOCK LUKEPANE AVE,Honolulu_PD_HI_7531535,"Honolulu PD, HI",11/15/2024 05:38:11 AM,BURGLARY,M,100,R,"800 BLOCK LUKEPANE AVE Honolulu, HI",NA,NA
1138313,241108-0104,N PAUAHI ST / SMITH ST,Honolulu_PD_HI_7508916,"Honolulu PD, HI",11/08/2024 01:54:02 AM,DUI,U,0,NA,"N PAUAHI ST / SMITH ST Honolulu, HI",NA,NA
1138314,241108-0436,1100 BLOCK MCCULLY ST,Honolulu_PD_HI_7509537,"Honolulu PD, HI",11/08/2024 08:28:07 AM,VANDALISM,M,100,R,"1100 BLOCK MCCULLY ST Honolulu, HI",NA,NA
1138332,241109-0298,KAHEKA ST / YOUNG ST,Honolulu_PD_HI_7512735,"Honolulu PD, HI",11/09/2024 05:32:40 AM,VEHICLE BREAK-IN/THEFT,U,0,NA,"KAHEKA ST / YOUNG ST Honolulu, HI",NA,NA
1138333,241109-0344,4800 BLOCK E EKOLU WAY,Honolulu_PD_HI_7512822,"Honolulu PD, HI",11/09/2024 06:28:17 AM,WEAPONS,M,100,R,"4800 BLOCK E EKOLU WAY Honolulu, HI",NA,NA
1138334,241109-0412,450100 BLOCK NEEMUA PL,Honolulu_PD_HI_7512939,"Honolulu PD, HI",11/09/2024 07:36:51 AM,VEHICLE BREAK-IN/THEFT,M,100,L,"450100 BLOCK NEEMUA PL Honolulu, HI",NA,NA
1138335,241109-0472,870100 BLOCK PAAKEA RD,Honolulu_PD_HI_7513022,"Honolulu PD, HI",11/09/2024 08:17:16 AM,VEHICLE BREAK-IN/THEFT,M,100,R,"870100 BLOCK PAAKEA RD Honolulu, HI",NA,NA
1138336,241109-0558,1300 BLOCK NUUANU AVE,Honolulu_PD_HI_7513154,"Honolulu PD, HI",11/09/2024 09:27:57 AM,VEHICLE BREAK-IN/THEFT,M,100,R,"1300 BLOCK NUUANU AVE Honolulu, HI",NA,NA
1138337,241109-0603,1900 BLOCK KAPIOLANI BLVD,Honolulu_PD_HI_7513222,"Honolulu PD, HI",11/09/2024 09:53:57 AM,THEFT/LARCENY,M,100,L,"1900 BLOCK KAPIOLANI BLVD Honolulu, HI",NA,NA
1138338,241109-0780,2300 BLOCK KALENA DR,Honolulu_PD_HI_7513505,"Honolulu PD, HI",11/09/2024 11:56:23 AM,VANDALISM,M,100,L,"2300 BLOCK KALENA DR Honolulu, HI",NA,NA
1138339,241109-0845,800 BLOCK 3RD ST,Honolulu_PD_HI_7513607,"Honolulu PD, HI",11/09/2024 12:40:41 PM,FRAUD,M,100,L,"800 BLOCK 3RD ST Honolulu, HI",NA,NA
1138340,241109-0984,1000 BLOCK LUNAAI ST,Honolulu_PD_HI_7513822,"Honolulu PD, HI",11/09/2024 02:04:12 PM,MOTOR VEHICLE THEFT,M,100,R,"1000 BLOCK LUNAAI ST Honolulu, HI",NA,NA
1138341,241109-1144,700 BLOCK KEEAUMOKU ST,Honolulu_PD_HI_7514105,"Honolulu PD, HI",11/09/2024 04:08:22 PM,THEFT/LARCENY,M,100,L,"700 BLOCK KEEAUMOKU ST Honolulu, HI",NA,NA
1138342,241109-1154,1700 BLOCK HOE ST,Honolulu_PD_HI_7514122,"Honolulu PD, HI",11/09/2024 04:13:42 PM,VEHICLE BREAK-IN/THEFT,M,100,L,"1700 BLOCK HOE ST Honolulu, HI",NA,NA
1138343,241109-1538,981000 BLOCK MOANALUA RD,Honolulu_PD_HI_7514826,"Honolulu PD, HI",11/09/2024 08:34:41 PM,ASSAULT,M,100,L,"981000 BLOCK MOANALUA RD Honolulu, HI",NA,NA
1138344,241109-1662,1500 BLOCK N KING ST,Honolulu_PD_HI_7515026,"Honolulu PD, HI",11/09/2024 09:47:55 PM,ASSAULT,M,100,R,"1500 BLOCK N KING ST Honolulu, HI",NA,NA
1138355,241109-0048,600 BLOCK ULUKAHIKI ST,Honolulu_PD_HI_7512229,"Honolulu PD, HI",11/09/2024 12:28:55 AM,ASSAULT,M,100,L,"600 BLOCK ULUKAHIKI ST Honolulu, HI",NA,NA
1138356,241109-0678,900 BLOCK SHERIDAN ST,Honolulu_PD_HI_7513351,"Honolulu PD, HI",11/09/2024 10:39:53 AM,MOTOR VEHICLE THEFT,M,100,R,"900 BLOCK SHERIDAN ST Honolulu, HI",NA,NA
1138357,241109-1069,1100 BLOCK AUAHI ST,Honolulu_PD_HI_7513987,"Honolulu PD, HI",11/09/2024 03:15:57 PM,THEFT/LARCENY,M,100,L,"1100 BLOCK AUAHI ST Honolulu, HI",NA,NA
1138358,241109-1085,981000 BLOCK MOANALUA RD,Honolulu_PD_HI_7514001,"Honolulu PD, HI",11/09/2024 03:24:43 PM,MOTOR VEHICLE THEFT,M,100,R,"981000 BLOCK MOANALUA RD Honolulu, HI",NA,NA
1138359,241109-1223,980100 BLOCK KAM HWY,Honolulu_PD_HI_7514255,"Honolulu PD, HI",11/09/2024 05:05:49 PM,THEFT/LARCENY,M,100,R,"980100 BLOCK KAM HWY Honolulu, HI",NA,NA
1138360,241109-1305,MAUNAKEA ST / N KING ST,Honolulu_PD_HI_7514437,"Honolulu PD, HI",11/09/2024 06:00:25 PM,THEFT/LARCENY,U,0,NA,"MAUNAKEA ST / N KING ST Honolulu, HI",21.3119372,-157.8637855
1138378,241108-1880,KAM ONTO H1W D3,Honolulu_PD_HI_7511989,"Honolulu PD, HI",11/08/2024 10:40:43 PM,DUI,U,0,NA,"KAM ONTO H1W D3 Honolulu, HI",NA,NA
1138379,241109-0063,1300 BLOCK KAPIOLANI BLVD,Honolulu_PD_HI_7512257,"Honolulu PD, HI",11/09/2024 12:39:46 AM,DISTURBING THE PEACE,M,100,R,"1300 BLOCK KAPIOLANI BLVD Honolulu, HI",NA,NA
1138380,241109-0210,2300 BLOCK KUHIO AVE,Honolulu_PD_HI_7512532,"Honolulu PD, HI",11/09/2024 03:32:08 AM,DISTURBING THE PEACE,M,100,L,"2300 BLOCK KUHIO AVE Honolulu, HI",NA,NA
1138381,241109-0580,1400 BLOCK WHITNEY ST,Honolulu_PD_HI_7513191,"Honolulu PD, HI",11/09/2024 09:41:54 AM,VEHICLE BREAK-IN/THEFT,M,100,L,"1400 BLOCK WHITNEY ST Honolulu, HI",NA,NA
1138382,241109-0650,1300 BLOCK LOWER CAMPUS RD,Honolulu_PD_HI_7513302,"Honolulu PD, HI",11/09/2024 10:20:14 AM,VANDALISM,M,96,R,"1300 BLOCK LOWER CAMPUS RD Honolulu, HI",NA,NA
